23:01:19.949 leos [main] [] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization started
23:01:21.420 leos [main] [] INFO  o.s.b.f.s.DefaultListableBeanFactory - Overriding bean definition for bean 'leosApiAuthenticationProvider' with a different definition: replacing [Generic bean: class [eu.europa.ec.leos.api.auth.LeosApiAuthenticationProvider]; scope=singleton; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in URL [jar:file:/C:/Users/Ignas/Desktop/LEOS-Pilot_3.1.0/modules/web/target/leos-web-os/WEB-INF/lib/leos-security-3.1.0.jar!/eu/europa/ec/leos/api/auth/LeosApiAuthenticationProvider.class]] with [Generic bean: class [eu.europa.ec.leos.api.auth.LeosApiAuthenticationProvider]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [eu/europa/ec/leos/securityContext-common.xml]]
23:01:21.426 leos [main] [] INFO  o.s.s.c.m.GlobalMethodSecurityBeanDefinitionParser - Using bean 'expressionHandler' as method ExpressionHandler implementation
23:01:21.446 leos [main] [] INFO  o.s.s.c.h.HttpSecurityBeanDefinitionParser - Checking sorted filter chain: [Root bean: class [org.springframework.security.web.context.SecurityContextPersistenceFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 200, Root bean: class [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 400, Root bean: class [org.springframework.security.web.header.HeaderWriterFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 500, <jeePreAuthenticatedFilter>, order = 1001, Root bean: class [org.springframework.security.web.savedrequest.RequestCacheAwareFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 1700, Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.security.config.http.HttpConfigurationBuilder$SecurityContextHolderAwareRequestFilterBeanFactory#1; factoryMethodName=getBean; initMethodName=null; destroyMethodName=null, order = 1800, Root bean: class [org.springframework.security.web.authentication.AnonymousAuthenticationFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 2100, Root bean: class [org.springframework.security.web.access.ExceptionTranslationFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 2300, <org.springframework.security.web.access.intercept.FilterSecurityInterceptor#1>, order = 2400]
23:01:21.449 leos [main] [] INFO  o.s.b.f.s.DefaultListableBeanFactory - Overriding bean definition for bean 'leosSecurityUserService' with a different definition: replacing [Generic bean: class [eu.europa.ec.leos.security.LeosSecurityUserService]; scope=singleton; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in URL [jar:file:/C:/Users/Ignas/Desktop/LEOS-Pilot_3.1.0/modules/web/target/leos-web-os/WEB-INF/lib/leos-security-preauth-3.1.0.jar!/eu/europa/ec/leos/security/LeosSecurityUserService.class]] with [Generic bean: class [eu.europa.ec.leos.security.LeosSecurityUserService]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [eu/europa/ec/leos/securityContext.xml]]
23:01:22.542 leos [main] [] WARN  o.s.c.a.ConfigurationClassPostProcessor - Cannot enhance @Configuration bean definition 'com.vaadin.spring.VaadinConfiguration#0' since its singleton instance has been created too early. The typical cause is a non-static @Bean method with a BeanDefinitionRegistryPostProcessor return type: Consider declaring such methods as 'static'.
23:01:22.761 leos [main] [] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
23:01:22.840 leos [main] [] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 
23:01:22.841 leos [main] [] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'defaultSimpleAsyncTaskExecutor' of type [org.springframework.scheduling.config.TaskExecutorFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:01:22.842 leos [main] [] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'defaultSimpleAsyncTaskExecutor' of type [org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:01:22.854 leos [main] [] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'delegatingSecurityContextAsyncTaskExecutor' of type [org.springframework.security.task.DelegatingSecurityContextAsyncTaskExecutor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:01:22.899 leos [main] [] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService  'taskScheduler'
23:01:22.899 leos [main] [] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'taskScheduler' of type [org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:01:22.945 leos [main] [] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.aop.framework.ProxyFactoryBean#0' of type [com.sun.proxy.$Proxy51] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:01:22.955 leos [main] [] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#64bb6ba7' of type [org.springframework.security.access.expression.method.ExpressionBasedAnnotationAttributeFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:01:22.962 leos [main] [] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#a89dec0' of type [org.springframework.security.access.prepost.PrePostAnnotationSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:01:22.968 leos [main] [] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource#0' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:01:24.837 leos [main] [] INFO  o.s.u.f.SpringTemplateLoader - SpringTemplateLoader for FreeMarker: using resource loader [Root WebApplicationContext: startup date [Mon Mar 28 23:01:20 GMT+02:00 2022]; root of context hierarchy] and template loader path [classpath:eu/europa/ec/leos/freemarker/templates/]
23:01:27.805 leos [main] [] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/api/secured/**'], [org.springframework.security.web.context.SecurityContextPersistenceFilter@763960eb, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@614da024, org.springframework.security.web.header.HeaderWriterFilter@68a1906f, eu.europa.ec.leos.api.auth.LeosApiAuthenticationFilter@46e05384, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3579682, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2c8c897e, org.springframework.security.web.access.ExceptionTranslationFilter@47814094, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7fc8930f]
23:01:27.935 leos [main] [] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.SecurityContextPersistenceFilter@286e2b71, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1b3fff29, org.springframework.security.web.header.HeaderWriterFilter@5a9ccbfb, org.springframework.security.web.authentication.preauth.j2ee.J2eePreAuthenticatedProcessingFilter@5bc3c4e5, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7cf1bf54, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@72a522f1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@29fae990, org.springframework.security.web.access.ExceptionTranslationFilter@2c1c3c13, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2f7432f3]
23:01:28.247 leos [main] [] WARN  o.a.activemq.artemis.core.server - AMQ222018: AIO was not located on this platform, it will fall back to using pure Java NIO. If your platform is Linux, install LibAIO to enable the AIO journal
23:01:28.250 leos [main] [] WARN  o.a.activemq.artemis.core.server - AMQ222269: Please use a fixed value for "journal-pool-files". Default changed per https://issues.apache.org/jira/browse/ARTEMIS-1628
23:01:29.666 leos [main] [] INFO  o.s.c.s.DefaultLifecycleProcessor - Starting beans in phase 2147483647
23:01:29.810 leos [main] [] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 9857 ms
23:01:29.887 leos [main] [] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcher': initialization started
23:01:29.890 leos [main] [] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'dispatcher-servlet': startup date [Mon Mar 28 23:01:29 GMT+02:00 2022]; parent: Root WebApplicationContext
23:01:29.891 leos [main] [] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from ServletContext resource [/WEB-INF/dispatcher-servlet.xml]
23:01:30.008 leos [main] [] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
23:01:30.087 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/token],methods=[GET],produces=[application/json]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.getToken(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
23:01:30.088 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/cloneProposal],methods=[POST],produces=[application/json]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.cloneProposalFromLeg_compatibility(org.springframework.web.multipart.MultipartFile,java.lang.String,java.lang.String,java.lang.String)
23:01:30.089 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/search/{userId}],methods=[GET],produces=[application/json]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.getProposalsForUser_compatibility(java.lang.String)
23:01:30.089 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/secured/compare],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.compareContents(javax.servlet.http.HttpServletRequest,int,org.springframework.web.multipart.MultipartFile,org.springframework.web.multipart.MultipartFile)
23:01:30.090 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/secured/searchlegfile/{legFileId}],methods=[GET],produces=[application/octet-stream]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.getLegFile(java.lang.String)
23:01:30.090 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/secured/export/{proposalRef}/{exportPackageId}],methods=[GET],produces=[application/octet-stream]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.getExportPackage(java.lang.String,java.lang.String)
23:01:30.091 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/secured/search/{userId}],methods=[GET],produces=[application/json]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.getProposalsForUser(java.lang.String)
23:01:30.091 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/compare],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.compareContents_compatibility(javax.servlet.http.HttpServletRequest,int,org.springframework.web.multipart.MultipartFile,org.springframework.web.multipart.MultipartFile)
23:01:30.092 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/secured/export/processed],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.exportPackageProcessed(javax.servlet.http.HttpServletRequest,java.lang.String,java.lang.String,int)
23:01:30.092 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/secured/search/{userId}/{documentRef}],methods=[GET],produces=[application/json]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.getDocumentForUser(java.lang.String,java.lang.String)
23:01:30.092 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/secured/collectionfromleg],methods=[POST],produces=[application/json]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.createCollectionFromLeg(org.springframework.web.multipart.MultipartFile)
23:01:30.092 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/searchlegfile/{legFileId}],methods=[GET],produces=[application/octet-stream]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.getLegFile_compatibility(java.lang.String)
23:01:30.093 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/secured/milestones/{proposalRef}],methods=[GET],produces=[application/json]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.getLegFilesForProposal(java.lang.String)
23:01:30.093 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/secured/renditionfromleg],methods=[POST],produces=[application/octet-stream]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.getPdfFromLegFile(org.springframework.web.multipart.MultipartFile,java.lang.String)
23:01:30.093 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/renditionfromleg],methods=[POST],produces=[application/octet-stream]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.getPdfFromLegFile_compatibility(org.springframework.web.multipart.MultipartFile,java.lang.String)
23:01:30.094 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/secured/cloneProposal],methods=[POST],produces=[application/json]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> eu.europa.ec.leos.services.controllers.LeosApiController.cloneProposalFromLeg(org.springframework.web.multipart.MultipartFile,java.lang.String,java.lang.String,java.lang.String)
23:01:30.210 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'dispatcher-servlet': startup date [Mon Mar 28 23:01:29 GMT+02:00 2022]; parent: Root WebApplicationContext
23:01:30.269 leos [main] [] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'dispatcher-servlet': startup date [Mon Mar 28 23:01:29 GMT+02:00 2022]; parent: Root WebApplicationContext
23:01:30.353 leos [main] [] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler 'org.springframework.web.servlet.resource.DefaultServletHttpRequestHandler#0'
23:01:30.421 leos [main] [] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcher': initialization completed in 534 ms
23:01:30.631 leos [qtp447899837-47] [] WARN  c.v.s.DefaultDeploymentConfiguration - 
=================================================================
Vaadin is running in DEBUG MODE.
Add productionMode=true to web.xml to disable debug features.
To show debug window, add ?debug to your application URL.
=================================================================
23:01:30.691 leos [qtp447899837-47] [] INFO  e.e.e.l.w.s.v.LeosSpringVaadinServlet - LEOS servlet is initialized!
23:01:30.828 leos [qtp447899837-47] [] INFO  e.e.e.l.w.s.LeosSessionListener - Creating http session
23:03:59.282 leos [qtp447899837-42] [] INFO  c.v.spring.server.SpringUIProvider - Unable to create the directory [null] for caching of themes compiled on the fly
23:04:00.540 leos [qtp447899837-54] [] WARN  com.vaadin.spring.internal.BeanStore - Storing non-serializable bean [EventBus{default}] with name [eventBus] in [UIBeanStore[id=58f15287, name=UI:0]]
23:04:00.650 leos [qtp447899837-54] [] WARN  com.vaadin.spring.internal.BeanStore - Storing non-serializable bean [eu.europa.ec.leos.web.support.vaadin.NotificationManager@2bebae58] with name [notificationManager] in [UIBeanStore[id=58f15287, name=UI:0]]
23:04:00.655 leos [qtp447899837-54] [] WARN  com.vaadin.spring.internal.BeanStore - Storing non-serializable bean [eu.europa.ec.leos.web.support.vaadin.DeadEventHandler@68577dfe] with name [deadEventHandler] in [UIBeanStore[id=58f15287, name=UI:0]]
23:04:01.879 leos [qtp447899837-54] [] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
23:04:11.494 leos [qtp447899837-47] [] WARN  com.vaadin.spring.internal.BeanStore - Storing non-serializable bean [eu.europa.ec.leos.ui.component.versions.VersionComparatorProposal@38fac3e2] with name [versionComparatorProposal] in [ViewBeanStore[id=3d61ff, name=null:memorandum]]
23:04:13.706 leos [qtp447899837-47] [] WARN  e.e.e.l.w.s.e.DeadEventLogSubscriber - Dead event: eu.europa.ec.leos.ui.event.toc.TocResizedEvent@14739625
23:04:13.706 leos [qtp447899837-47] [] WARN  e.e.e.l.w.s.e.DeadEventLogSubscriber - Dead event: eu.europa.ec.leos.ui.event.toc.TocResizedEvent@12734750
23:04:19.583 leos [qtp447899837-54] [] WARN  e.e.e.l.w.s.e.DeadEventLogSubscriber - Dead event: eu.europa.ec.leos.ui.event.EnableSyncScrollRequestEvent@36b17bae
23:04:19.587 leos [qtp447899837-54] [] WARN  e.e.e.l.w.s.e.DeadEventLogSubscriber - Dead event: eu.europa.ec.leos.ui.event.toc.TocResizedEvent@31b0587b
